newdist,category,horse_name,wrace,life_win,horse_weight,lspedrat,aversprat,jock_per_win,jock_num_win,jockey_weight,postpos,result,winner
True,Pcas 3a g de 1,Cindy Glory,325843.6,40.0,446.0,59.099,59.033,7.167,42,56.0,10,1,True
False,Pcas 3a g de 1,Loca Mania,409698.78,11.111,476.0,58.752,58.554,9.864,58,56.0,9,2,False
False,Pcas 3a g de 1,Daianaross Ft,395891.08,12.5,456.0,58.56,59.307,13.408,48,56.0,5,3,False
True,Pcas 3a g de 1,Helen Hunt,447328.15,11.111,410.0,59.068,59.729,9.281,133,56.0,4,4,False
True,Pcas 3a g de 1,Santificada,198157.72,33.333,450.0,59.049,58.854,6.88,43,56.0,1,5,False
False,Pcas 3a g de 1,Viveka,655620.74,11.111,462.0,58.659,57.944,9.318,56,56.0,7,6,False
False,Pcas 3a g de 1,It's The Same,196800.8,14.286,416.0,59.889,58.422,12.611,99,56.0,6,7,False
False,Pcas 3a g de 1,Sub Mak,307881.23,11.111,422.0,58.254,59.177,8.304,24,56.0,2,9,False
False,Pcas 3a g de 1,Desconsolada,359187.22,8.333,428.0,57.489,57.761,5.208,20,56.0,8,10,False
False,Cab 4a y+ g de 2,Grito De Ipiranga,758883.79,19.048,508.0,60.396,59.604,8.304,24,58.0,4,1,True
False,Cab 4a y+ g de 2,Desejado Fraganti,236420.72,33.333,510.0,60.164,59.966,13.242,174,58.0,8,2,False
False,Cab 4a y+ g de 2,Interrogado,1397154.93,18.182,470.0,60.255,58.181,6.667,45,57.0,6,3,False
True,Cab 4a y+ g de 2,Potro Luchador,1679815.76,6.667,488.0,60.031,59.609,15.301,140,58.0,3,4,False
False,Cab 4a y+ g de 2,Cafe New Love,572359.44,50.0,525.0,58.417,59.216,20.385,53,58.0,5,5,False
False,Cab 4a y+ g de 2,Ancar,450128.8,17.647,432.0,60.029,59.65,8.017,19,58.0,10,6,False
False,Cab 4a y+ g de 2,Salty Danger,377878.69,30.0,524.0,59.971,59.978,15.709,82,58.0,1,7,False
False,Cab 4a y+ g de 2,Gigal,406634.21,25.0,500.0,59.301,59.199,17.972,140,58.0,11,8,False
True,Cab 4a y+ g de 2,Subrayado,460882.9,17.647,470.0,58.79,59.627,10.745,62,58.0,2,9,False
False,Cab 4a y+ g de 2,Sub Disc,987282.36,8.333,486.0,59.462,59.622,9.259,55,57.0,9,10,False
False,Cab 4a y+ g de 2,Tenes Razon,681239.15,13.333,480.0,58.827,59.024,12.758,179,57.0,7,11,False
True,Cab 4a y+ g de 1,Star Eas,371578.34,21.429,496.0,60.081,59.177,17.972,140,57.0,7,1,True
False,Cab 4a y+ g de 1,Grand Fierro,350836.8,8.0,416.0,58.764,59.818,15.46,158,58.0,12,2,False
True,Cab 4a y+ g de 1,El Diktador,315343.02,5.882,496.0,59.071,59.887,7.809,72,58.0,11,3,False
False,Cab 4a y+ g de 1,Loki Eye,253951.38,20.0,450.0,59.91,59.742,7.783,33,55.0,3,4,False
False,Cab 4a y+ g de 1,Front Street,81754.39,0.0,488.0,59.256,59.816,12.6,79,57.0,8,5,False
False,Cab 4a y+ g de 1,El Congreso,451466.17,11.538,448.0,59.659,59.366,8.994,42,58.0,5,6,False
True,Cab 4a y+ g de 1,General Kaue,290853.07,13.333,476.0,59.727,58.456,12.611,99,58.0,6,7,False
False,Cab 4a y+ g de 1,Godunov,261341.93,9.524,436.0,59.378,59.361,10.745,62,58.0,4,8,False
False,Cab 4a y+ g de 1,Rey Atila,275682.1,4.545,452.0,59.507,59.194,6.88,43,57.0,9,9,False
False,Cab 4a y+ g de 1,Monfils,253988.48,28.571,456.0,59.045,59.53,12.758,179,58.0,1,10,False
False,Cab 4a y+ g de 1,Quilometrico,268123.85,8.333,518.0,58.0,58.3,15.709,82,57.0,2,11,False
False,Cab 4a y+ g de 1,Contra Danza,192044.15,18.182,482.0,58.661,58.521,9.259,55,58.0,10,0,False
False,Pllos 3a L,Longchamp,754838.62,50.0,500.0,60.27,60.72,12.758,179,56.0,1,1,True
False,Pllos 3a L,Grand Fonetic,223666.26,50.0,480.0,60.177,60.177,15.46,158,56.0,13,2,False
False,Pllos 3a L,Babyku,382374.98,66.667,454.0,60.253,60.198,9.864,58,56.0,14,3,False
False,Pllos 3a L,Flash Speed,685091.71,20.0,510.0,54.872,58.028,9.318,56,56.0,6,4,False
False,Pllos 3a L,Otto,844295.72,7.143,514.0,54.855,57.833,11.538,147,56.0,2,5,False
True,Pllos 3a L,Don Reinaldo,280229.1,16.667,496.0,59.836,59.566,8.951,87,56.0,4,6,False
False,Pllos 3a L,Descocado,381142.55,16.667,434.0,55.683,58.801,9.507,54,56.0,8,7,False
True,Pllos 3a L,Riki,718385.36,33.333,484.0,59.478,59.765,10.116,61,56.0,9,8,False
False,Pllos 3a L,Hola Cariño,279825.73,25.0,432.0,59.604,58.911,15.301,140,56.0,3,9,False
False,Pllos 3a L,Champagne Free,212855.49,25.0,474.0,58.995,57.912,9.281,133,56.0,10,10,False
True,Pllos 3a L,Digital Control,265077.96,14.286,482.0,58.638,58.735,12.611,99,56.0,12,11,False
False,Pllos 3a L,Chilly Danger,388147.46,50.0,,61.096,60.628,9.259,55,56.0,5,0,False
True,Pllos 3a L,Cozy Danger,187840.26,10.0,,59.094,57.746,7.809,72,56.0,11,0,False
True,Pllos 3a perd,Compinche,138641.1,33.333,466.0,57.654,58.687,9.318,56,56.0,10,1,True
True,Pllos 3a perd,Tamarindo,243377.57,20.0,462.0,58.641,59.492,13.242,174,57.0,9,2,False
True,Pllos 3a perd,Indio Negro,182347.93,16.667,450.0,59.124,58.992,10.745,62,57.0,4,3,False
True,Pllos 3a perd,Chermano,559182.34,28.571,474.0,60.747,59.691,11.936,90,56.0,14,4,False
True,Pllos 3a perd,Mr. Jones,454974.49,0.0,446.0,58.841,59.274,4.274,5,56.0,13,5,False
False,Pllos 3a perd,Storm Tono,22460.42,0.0,480.0,58.307,58.386,7.006,11,56.0,2,6,False
False,Pllos 3a perd,Que Estampa,37500.0,16.667,452.0,61.886,61.153,9.281,133,56.0,3,7,False
True,Pllos 3a perd,Habile,0.0,0.0,444.0,,,7.783,33,56.0,12,8,False
True,Pllos 3a perd,Lunatico Boy,99162.45,20.0,476.0,57.65,54.15,15.46,158,56.0,6,9,False
True,Pllos 3a perd,Ess Golfista,268469.57,12.5,458.0,59.57,59.899,6.88,43,57.0,11,10,False
False,Pllos 3a perd,Demorado Ft,10374.45,0.0,420.0,60.987,60.987,3.27,12,56.0,5,11,False
False,Pllos 3a perd,Soy Astemio,0.0,0.0,466.0,58.374,56.53,9.514,47,56.0,1,12,False
False,Pllos 3a perd,Felipe VI,0.0,0.0,454.0,57.517,58.248,4.144,15,56.0,8,13,False
True,Pllos 3a perd,Effervescente,7356.97,0.0,452.0,55.267,56.772,11.538,147,56.0,0,14,False
False,Pllos 3a perd,Vasco Frances,77719.86,0.0,,57.899,59.121,10.116,61,56.0,7,0,False
False,Yeg 4a y+ g de 1,Unbridled Girl,321107.35,22.222,424.0,59.84,59.685,7.809,72,57.0,7,1,True
False,Yeg 4a y+ g de 1,Tita,823490.37,10.714,440.0,59.086,58.918,11.936,90,58.0,2,2,False
False,Yeg 4a y+ g de 1,Dietrich,705315.62,7.692,414.0,60.504,59.593,11.538,147,58.0,8,3,False
True,Yeg 4a y+ g de 1,Ultra Jet,414030.05,6.667,418.0,58.183,58.276,9.514,47,57.0,9,4,False
False,Yeg 4a y+ g de 1,Dukaty,431240.17,5.882,400.0,57.32,58.092,11.159,26,57.0,12,5,False
False,Yeg 4a y+ g de 1,Germanica,529742.23,6.667,462.0,60.009,59.069,15.46,158,57.0,6,6,False
False,Yeg 4a y+ g de 1,Coruja Ft,399014.92,10.0,452.0,56.821,58.122,9.281,133,58.0,11,7,False
False,Yeg 4a y+ g de 1,Bravisima,212901.61,23.077,416.0,60.621,59.82,12.611,99,58.0,14,8,False
False,Yeg 4a y+ g de 1,Cafe Galaxias,500510.86,10.0,550.0,60.546,58.909,5.208,20,58.0,10,9,False
True,Yeg 4a y+ g de 1,Million Dolar Baby,314550.88,10.526,384.0,58.689,58.023,12.727,28,58.0,1,10,False
False,Yeg 4a y+ g de 1,Eclesiastica,340307.18,6.897,462.0,56.006,57.82,9.507,54,58.0,4,11,False
False,Yeg 4a y+ g de 1,Ilusao Dos Mares,159085.32,7.143,424.0,57.642,57.794,8.951,87,57.0,13,12,False
False,Yeg 4a y+ g de 1,Circense,339495.96,13.333,444.0,59.45,56.202,4.274,5,57.0,5,13,False
False,Yeg 4a y+ g de 1,Inter Stampa,246559.26,5.263,,58.005,58.576,7.062,25,57.0,3,0,False
False,Cab 4a perd,Fade Real,273461.37,10.526,456.0,59.434,58.49,8.994,42,58.0,8,1,True
False,Cab 4a perd,Toscanini,464019.69,0.0,468.0,59.475,58.709,4.144,15,54.0,7,2,False
False,Cab 4a perd,Grand Fija,247133.72,12.0,434.0,59.663,59.084,7.783,33,58.0,12,3,False
False,Cab 4a perd,Super Link,174551.54,12.5,428.0,59.122,57.071,6.88,43,58.0,9,4,False
False,Cab 4a perd,Cafe Universo,209373.2,14.286,396.0,59.428,59.068,5.208,20,58.0,10,5,False
False,Cab 4a perd,Datin,107045.3,12.5,512.0,58.282,58.3,8.205,16,54.0,5,6,False
False,Cab 4a perd,Herodes,155787.51,7.143,524.0,57.711,58.438,5.63,21,58.0,6,7,False
False,Cab 4a perd,Lindolfo h,5153.97,0.0,424.0,57.709,57.697,7.006,11,57.0,3,8,False
True,Cab 4a perd,Dolunay,12196.27,0.0,524.0,57.723,57.886,5.512,7,57.0,11,9,False
False,Cab 4a perd,Grand Soñador,101235.84,5.0,442.0,53.511,56.955,3.27,12,58.0,4,10,False
False,Cab 4a perd,Lawbraker,164516.59,12.5,470.0,57.857,58.198,3.571,5,58.0,13,11,False
False,Cab 4a perd,Natalio H,0.0,0.0,422.0,52.191,56.197,11.301,33,57.0,1,12,False
False,Cab 4a perd,Bob Big,251239.86,44.444,,60.01,57.736,5.528,11,58.0,14,0,False
False,Cab 5a y+ g de 2,El Curioso Fun,473604.29,7.5,500.0,58.524,58.703,10.618,98,57.0,8,1,True
False,Cab 5a y+ g de 2,Astuto Plicck,545685.03,8.333,472.0,59.835,59.267,12.758,179,58.0,11,2,False
True,Cab 5a y+ g de 2,Pollux,154785.8,3.704,488.0,57.774,58.12,9.318,56,55.0,3,3,False
False,Cab 5a y+ g de 2,Arbol Falluto,604326.77,14.286,500.0,59.032,58.529,7.167,42,58.0,5,4,False
False,Cab 5a y+ g de 2,Valeroso,437012.03,9.091,488.0,58.1,59.198,9.281,133,58.0,7,5,False
False,Cab 5a y+ g de 2,Fray Carlitos,370585.6,6.897,500.0,59.03,58.975,8.017,19,58.0,6,6,False
False,Cab 5a y+ g de 2,Tematic,461788.16,13.514,464.0,58.574,58.843,8.205,16,57.0,1,7,False
False,Cab 5a y+ g de 2,Fedeland,471959.39,12.5,496.0,58.31,58.752,8.951,87,58.0,4,8,False
False,Cab 5a y+ g de 2,Uri Geller,332056.32,11.538,468.0,58.535,59.191,10.116,61,58.0,9,9,False
True,Cab 5a y+ g de 2,Thirsty Pioneer,510601.91,6.667,486.0,57.18,58.5,9.514,47,58.0,2,10,False
False,Cab 5a y+ g de 2,Good Secret,461830.92,7.143,486.0,57.332,58.706,9.864,58,57.0,13,11,False
True,Cab 5a y+ g de 2,Anzio Law,243958.64,9.677,462.0,56.541,57.399,12.121,52,58.0,10,12,False
True,Cab 5a y+ g de 2,Escaro,468565.55,6.061,444.0,57.106,58.294,13.242,174,57.0,12,13,False
False,Cab 5a y+ g de 2,Almodovar,317302.92,12.5,446.0,54.043,58.154,7.062,25,57.0,14,14,False
False,Cab 5a y+ g de 2,Extract,311033.83,5.882,,57.252,58.276,5.63,21,58.0,0,0,False
False,Cab 5a y+ g de 2,Sub Skipper,530620.62,16.667,,56.665,56.938,10.745,62,58.0,0,0,False
False,Pllos 3a g de 1,Sub Check,1058971.43,20.0,522.0,59.574,58.798,7.167,42,56.0,5,1,True
False,Pllos 3a g de 1,Otto,844295.72,7.143,514.0,60.006,57.924,11.538,147,56.0,7,2,False
False,Pllos 3a g de 1,Hank Chinaski,493163.72,33.333,426.0,59.406,59.662,15.709,82,57.0,2,3,False
False,Pllos 3a g de 1,Know Valley,392032.51,33.333,422.0,60.27,59.419,9.507,54,56.0,4,4,False
False,Pllos 3a g de 1,Don Reinaldo,280229.1,16.667,490.0,59.86,59.625,8.951,87,56.0,3,5,False
False,Pllos 3a g de 1,Calaf,404805.38,9.091,454.0,60.114,58.976,13.242,174,56.0,6,0,False
False,Pllos 3a g de 1,Gratificante,685808.79,15.385,,58.955,58.809,15.46,158,57.0,1,0,False
True,Yeg 4a y+ perd,A. P. Mora,240098.25,50.0,526.0,58.615,57.433,13.242,174,58.0,6,1,True
False,Yeg 4a y+ perd,Blueberry,330613.82,4.167,428.0,57.665,57.264,8.017,19,58.0,3,2,False
False,Yeg 4a y+ perd,Café Petite,118789.68,6.25,398.0,58.096,58.599,5.63,21,58.0,2,3,False
False,Yeg 4a y+ perd,Kumanda,389768.53,0.0,450.0,57.122,56.866,15.46,158,57.0,4,4,False
False,Yeg 4a y+ perd,Nueva Vermi,219345.15,12.5,414.0,59.367,57.727,8.951,87,58.0,8,5,False
False,Yeg 4a y+ perd,Leonora,51311.17,0.0,530.0,56.879,57.307,12.758,179,57.0,7,6,False
False,Yeg 4a y+ perd,Enfadada,7081.84,0.0,442.0,56.531,55.493,7.783,33,57.0,1,7,False
False,Yeg 4a y+ perd,Plata Grande,29031.59,0.0,,55.197,57.515,10.116,61,57.0,5,0,False
False,Cab 4a y+ g de 1,Jordano,374833.94,10.0,420.0,60.039,59.278,11.159,26,57.0,7,1,True
False,Cab 4a y+ g de 1,Hard Lake,127116.25,25.0,476.0,59.458,58.956,11.936,90,57.0,4,2,False
True,Cab 4a y+ g de 1,El Congreso,451466.17,11.538,444.0,60.175,59.646,8.994,42,58.0,6,3,False
False,Cab 4a y+ g de 1,Milkshake Smoothie,104825.23,16.667,474.0,58.872,58.716,12.121,52,57.0,5,4,False
True,Cab 4a y+ g de 1,El Diktador,315343.02,5.882,486.0,60.511,60.173,7.809,72,58.0,3,5,False
False,Cab 4a y+ g de 1,Maizal,376228.14,8.333,522.0,59.83,59.48,6.667,45,58.0,8,6,False
True,Cab 4a y+ g de 1,Front Street,81754.39,0.0,480.0,60.271,59.536,12.6,79,57.0,1,7,False
True,Cab 4a y+ g de 1,Expresionista,337470.93,20.0,486.0,59.509,59.268,4.144,15,58.0,2,8,False
False,Yeg 4a y+ perd,Henrietta,217677.37,4.167,404.0,56.418,57.446,8.951,87,57.0,1,1,True
False,Yeg 4a y+ perd,Sweet Smile,236886.76,0.0,416.0,56.747,57.327,3.571,5,57.0,9,2,False
False,Yeg 4a y+ perd,Hada GG,209703.51,5.263,440.0,58.193,58.323,12.758,179,58.0,2,3,False
False,Yeg 4a y+ perd,Diosa Rubia,145821.22,0.0,440.0,57.151,57.754,10.116,61,57.0,8,4,False
False,Yeg 4a y+ perd,Imagine,464772.14,3.704,400.0,57.963,58.121,9.281,133,58.0,4,5,False
False,Yeg 4a y+ perd,Lakshmi,133794.5,0.0,412.0,56.974,56.83,9.514,47,57.0,10,6,False
False,Yeg 4a y+ perd,Esspantada,68016.41,0.0,394.0,55.399,57.359,5.63,21,57.0,3,7,False
False,Yeg 4a y+ perd,Elenita,0.0,0.0,450.0,54.466,54.466,7.006,11,57.0,6,8,False
False,Yeg 4a y+ g de 1,Tita,823490.37,10.714,440.0,59.896,59.163,11.936,90,58.0,9,1,True
False,Yeg 4a y+ g de 1,Forever Alley,299650.28,16.667,406.0,60.276,58.479,8.605,37,58.0,4,2,False
False,Yeg 4a y+ g de 1,Coruja Ft,399014.92,10.0,454.0,59.531,58.422,9.281,133,58.0,3,3,False
False,Yeg 4a y+ g de 1,Lovely News,342697.58,20.0,468.0,59.406,58.855,13.242,174,57.0,7,4,False
False,Yeg 4a y+ g de 1,Via Leader,326650.11,2.778,442.0,60.198,59.59,8.994,42,55.0,5,5,False
False,Yeg 4a y+ g de 1,Amambai,142062.99,3.448,456.0,57.662,57.657,7.006,11,55.0,8,6,False
False,Yeg 4a y+ g de 1,Fascinadora,425789.44,7.692,386.0,60.559,59.355,15.709,82,57.0,1,7,False
False,Yeg 4a y+ g de 1,Quiet,389801.73,4.545,408.0,58.249,57.804,9.514,47,57.0,10,8,False
False,Yeg 4a y+ g de 1,Esperada Ross,505135.95,6.897,442.0,59.424,59.149,7.809,72,58.0,2,9,False
False,Yeg 4a y+ g de 1,Cafe Galaxias,500510.86,10.0,,59.001,58.966,5.208,20,58.0,6,0,False
True,Yeg 4a y+ g de 3,Fiesta Patria,818932.87,26.667,408.0,59.325,60.278,4.274,5,53.0,4,1,True
False,Yeg 4a y+ g de 3,Regal Iris,887961.58,29.412,440.0,61.102,60.376,7.062,25,55.0,9,2,False
False,Yeg 4a y+ g de 3,Aguaturbia,596692.25,12.5,498.0,60.381,59.921,8.951,87,53.0,6,3,False
False,Yeg 4a y+ g de 3,Agripina,1366018.34,17.391,438.0,61.176,60.493,11.936,90,55.0,8,4,False
False,Yeg 4a y+ g de 3,Tapada Bombon,459288.57,21.053,460.0,57.251,59.089,13.408,48,54.0,5,5,False
False,Yeg 4a y+ g de 3,Lady Lilith,1274208.55,20.0,456.0,58.986,60.44,15.301,140,60.0,7,6,False
False,Yeg 4a y+ g de 3,Corejada Do Sul,896535.11,14.286,440.0,59.087,59.414,8.994,42,53.0,2,7,False
False,Yeg 4a y+ g de 3,Bonaventura,745354.25,17.391,424.0,59.637,60.15,9.281,133,57.0,3,8,False
False,Yeg 4a y+ g de 3,Paulette,626638.23,15.0,472.0,60.586,59.877,11.538,147,53.0,10,9,False
False,Yeg 4a y+ g de 3,Estrella Negra,888369.83,18.182,454.0,60.015,60.262,15.46,158,55.0,1,10,False
True,Hcap Esp Yeg 3a y+,Rebelde Way,2213880.89,45.455,480.0,60.039,59.078,15.709,82,59.0,4,1,True
False,Hcap Esp Yeg 3a y+,Jogo Da Arte,497834.98,37.5,458.0,58.676,59.168,12.121,52,54.0,2,3,False
True,Hcap Esp Yeg 3a y+,Torre Seasons,209718.9,14.286,456.0,58.565,58.765,9.281,133,50.0,9,4,False
False,Hcap Esp Yeg 3a y+,Sin City,334523.64,8.333,442.0,58.077,58.277,9.289,47,50.0,7,5,False
False,Hcap Esp Yeg 3a y+,Grand Star,817604.74,12.5,430.0,56.731,58.827,15.46,158,53.0,6,6,False
False,Hcap Esp Yeg 3a y+,Lady Like,1401660.66,17.241,450.0,59.785,60.653,9.259,55,63.0,1,7,False
True,Hcap Esp Yeg 3a y+,Ha Ha Ha,280140.76,50.0,418.0,59.591,59.592,8.951,87,54.0,3,8,False
True,Hcap Esp Yeg 3a y+,Grand Charlatana,284428.52,12.5,368.0,58.592,58.312,13.242,174,50.0,8,9,False
False,Hcap Esp Yeg 3a y+,Vamos Todavia,152692.02,14.286,420.0,58.691,57.644,8.605,37,50.0,5,10,False
True,Cab 4a y+ g de 2,Blachard,821053.84,13.793,452.0,59.227,58.816,7.062,25,58.0,6,1,True
True,Cab 4a y+ g de 2,Free To Bright,550102.98,20.0,436.0,59.282,59.067,12.758,179,57.0,3,2,False
True,Cab 4a y+ g de 2,Ilusao Veloz,551987.25,15.0,468.0,58.169,58.712,11.538,147,58.0,4,3,False
True,Cab 4a y+ g de 2,Potra De Fuego,561631.16,10.526,478.0,57.902,58.65,11.936,90,57.0,11,4,False
False,Cab 4a y+ g de 2,Subdue,482568.5,15.0,404.0,57.855,58.964,5.63,21,58.0,9,5,False
True,Cab 4a y+ g de 2,Angelica Storm,864503.61,8.696,394.0,58.983,58.543,7.143,8,57.0,8,6,False
False,Cab 4a y+ g de 2,Little Smile,544501.03,11.765,408.0,57.646,58.275,15.301,140,57.0,2,7,False
True,Cab 4a y+ g de 2,Warszawa,271945.72,13.333,450.0,59.07,58.408,8.951,87,57.0,10,8,False
False,Cab 4a y+ g de 2,Visage Blanc,356006.53,15.385,468.0,56.943,58.389,4.274,5,57.0,5,9,False
True,Cab 4a y+ g de 2,La Primera,573562.0,14.286,458.0,58.618,58.171,13.242,174,57.0,1,10,False
True,Cab 4a y+ g de 2,Never Say Never,399089.22,20.0,,59.208,58.702,9.514,47,58.0,7,0,False
True,TCab 5a y+ g de 4,Sweat Mon,688551.97,70.0,488.0,59.809,60.575,12.611,99,59.0,10,1,True
False,TCab 5a y+ g de 4,Polyus,1300758.31,23.81,514.0,59.19,59.022,13.242,174,55.0,5,2,False
False,TCab 5a y+ g de 4,El Periodista,402544.46,18.182,448.0,59.289,58.937,11.538,147,51.0,4,3,False
False,TCab 5a y+ g de 4,Franquy Rails,725263.33,21.739,466.0,56.438,57.346,10.618,98,56.0,2,4,False
False,TCab 5a y+ g de 4,Lemur,393086.56,20.0,494.0,59.496,59.492,11.159,26,57.0,11,5,False
False,TCab 5a y+ g de 4,Amadore,715048.56,8.333,530.0,60.783,60.505,7.809,72,54.0,8,6,False
False,TCab 5a y+ g de 4,Apoio Moral,816564.95,16.667,470.0,57.567,57.432,9.281,133,52.0,6,7,False
False,TCab 5a y+ g de 4,Le Barbare,575572.06,24.0,452.0,58.221,59.27,8.017,19,51.0,7,8,False
False,TCab 5a y+ g de 4,Carolvs I,641776.62,11.538,576.0,59.684,60.454,9.318,56,53.0,3,9,False
True,TCab 5a y+ g de 4,Moche,658919.59,15.0,472.0,58.961,57.011,6.88,43,54.0,9,10,False
False,TCab 5a y+ g de 4,Escabiado,216703.68,16.667,434.0,57.81,58.395,8.605,37,51.0,1,11,False
True,Prdts 2a,El Conde Juan,155647.8,100.0,456.0,,,13.408,48,55.0,2,1,True
True,Prdts 2a,Bien Parejo,54476.73,0.0,438.0,,,10.116,61,55.0,4,2,False
True,Prdts 2a,Blue Dream,33991.6,0.0,464.0,,,9.864,58,55.0,3,3,False
True,Prdts 2a,Vinci Star,16236.16,0.0,458.0,,,10.618,98,55.0,5,4,False
True,Prdts 2a,Asite,0.0,0.0,446.0,,,7.809,72,55.0,8,5,False
True,Prdts 2a,Luna Clara,17037.54,0.0,432.0,,,11.538,147,53.0,7,6,False
True,Prdts 2a,Remedios,0.0,0.0,434.0,,,7.167,42,53.0,9,7,False
True,Prdts 2a,Essa Ranchera,0.0,0.0,432.0,,,12.758,179,53.0,6,8,False
True,Prdts 2a,Centelleante,0.0,0.0,452.0,,,12.6,79,55.0,1,9,False
False,Pcas 3a g de 1,Good Note,384460.93,50.0,400.0,58.727,59.127,15.709,82,56.0,4,1,True
False,Pcas 3a g de 1,Nivelada Storm,268413.39,50.0,456.0,59.683,59.594,17.972,140,57.0,6,2,False
False,Pcas 3a g de 1,Regal Hera,347161.0,14.286,420.0,58.481,60.105,15.301,140,56.0,7,3,False
False,Pcas 3a g de 1,Southern Lavanda,315621.25,33.333,394.0,57.206,59.219,6.472,31,57.0,9,4,False
True,Pcas 3a g de 1,Minister Asesora,618255.62,7.143,450.0,59.766,60.28,5.512,7,56.0,2,5,False
False,Pcas 3a g de 1,Alborada Marina,502279.34,25.0,472.0,58.856,60.022,11.159,26,57.0,8,6,False
False,Pcas 3a g de 1,Subtess,284057.24,25.0,432.0,58.048,58.324,15.46,158,56.0,5,7,False
False,Pcas 3a g de 1,Lady Rose,432376.77,11.111,398.0,56.415,57.287,12.758,179,57.0,3,8,False
True,Pcas 3a g de 1,Mal Querida,451573.3,12.5,468.0,59.973,59.358,9.259,55,56.0,1,9,False
False,Pcas 3a perd,Leila,269933.61,25.0,486.0,58.194,57.884,9.318,56,56.0,7,1,True
False,Pcas 3a perd,High Hope,264121.66,16.667,448.0,57.904,58.171,20.385,53,57.0,3,2,False
True,Pcas 3a perd,Montana,112746.23,0.0,442.0,56.776,58.576,4.274,5,56.0,9,3,False
False,Pcas 3a perd,Hilda,166378.44,14.286,436.0,56.963,57.312,15.709,82,57.0,1,4,False
True,Pcas 3a perd,Diabola,176157.88,0.0,422.0,57.468,58.66,8.951,87,56.0,8,5,False
False,Pcas 3a perd,Molesta,290390.43,9.091,452.0,57.661,57.383,9.281,133,57.0,10,6,False
True,Pcas 3a perd,Top Lady,0.0,0.0,478.0,,,15.46,158,56.0,5,7,False
True,Pcas 3a perd,La Algarabia,78256.8,0.0,,57.761,58.103,13.242,174,56.0,4,0,False
True,Yeg 3a y+ G 2,Bright Chris,909196.57,33.333,442.0,57.534,59.025,12.611,99,54.5,2,2,False
True,Yeg 3a y+ G 2,Financial Aid,4916739.64,50.0,444.0,58.58,59.184,11.538,147,61.0,1,3,False
True,Yeg 3a y+ G 2,Regal Nix,1944176.15,60.0,452.0,57.802,59.497,15.301,140,54.5,8,4,False
True,Yeg 3a y+ G 2,Arlequin Aruba,1292548.91,35.294,500.0,57.234,58.924,15.46,158,60.0,6,5,False
True,Yeg 3a y+ G 2,Asmara,1344540.51,38.462,430.0,57.692,59.319,17.972,140,54.5,3,6,False
True,Yeg 3a y+ G 2,Homily,4477727.23,35.714,484.0,57.624,59.429,7.809,72,60.0,7,7,False
True,Yeg 3a y+ G 2,Vitalita,3836130.49,40.0,498.0,57.233,57.204,20.385,53,60.0,5,8,False
False,Clas TCab 3a y+,Benizi,1212312.97,35.714,450.0,60.807,60.165,10.247,54,59.0,8,1,True
False,Clas TCab 3a y+,Papa Toro,974547.25,45.455,520.0,60.565,59.66,9.318,56,59.0,9,2,False
False,Clas TCab 3a y+,El Baluarte,978743.96,26.667,416.0,60.481,59.411,6.88,43,59.0,4,3,False
False,Clas TCab 3a y+,Steen,3477217.32,52.381,516.0,60.565,60.005,15.301,140,60.0,10,4,False
False,Clas TCab 3a y+,Potro Luchador,1679815.76,6.667,482.0,59.914,59.649,12.758,179,59.0,5,5,False
False,Clas TCab 3a y+,Faraon Celeste,1369804.11,17.647,500.0,58.926,59.062,9.281,133,60.0,2,6,False
False,Clas TCab 3a y+,Colibri,385643.92,37.5,518.0,60.064,60.568,12.611,99,59.0,3,7,False
False,Clas TCab 3a y+,Fenomeno,569198.59,15.0,488.0,60.479,59.538,13.408,48,59.0,7,8,False
False,Clas TCab 3a y+,Native Pioneer,143009.11,14.286,470.0,59.653,59.102,12.121,52,60.0,11,9,False
False,Clas TCab 3a y+,Es Caudillo,1296322.29,38.462,486.0,57.572,58.573,9.507,54,59.0,1,10,False
False,Clas TCab 3a y+,Cafe El Greco,978806.25,31.579,428.0,59.876,59.875,12.6,79,60.0,6,11,False
False,Clas TCab 3a y+,Sethy Law,1947843.66,26.316,536.0,61.393,61.423,20.385,53,59.0,5,1,True
False,Clas TCab 3a y+,El Ventisquero,1145877.71,29.412,490.0,60.844,59.762,9.864,58,59.0,7,2,False
True,Clas TCab 3a y+,Brigadeiro Storm,608789.38,23.077,482.0,59.515,60.842,12.121,52,59.0,6,4,False
True,Clas TCab 3a y+,El Gorrión,829468.68,14.286,508.0,61.722,59.844,15.46,158,55.0,8,6,False
True,Clas TCab 3a y+,Sub Chopper,578682.68,30.769,410.0,60.973,57.885,13.408,48,59.0,10,7,False
False,Clas TCab 3a y+,Cafe Diciembre,601489.11,21.053,414.0,61.428,60.276,12.6,79,59.0,4,8,False
False,Clas TCab 3a y+,Doble Juego,548883.81,27.273,526.0,61.566,61.302,9.318,56,59.0,2,9,False
False,Clas TCab 3a y+,Dalacio,1483247.94,29.412,490.0,60.897,62.017,11.538,147,59.0,1,0,False
False,TCab 3a y+ URU G2,Mi Centinela,2807895.48,44.444,476.0,56.369,57.797,17.972,140,54.0,9,1,True
True,TCab 3a y+ URU G2,Fletcher,4481278.1,37.5,528.0,57.318,58.017,15.46,158,60.0,3,3,False
